datetime,consumo_RTU_kWh,consumo_Frio_Alimentar_kWh,consumo_Iluminacao_kWh,consumo_Outros_kWh,consumo_total_kWh,demanda_kW,temperatura_interna_C,temperatura_externa_C
2024-01-04 14:00:00,9.039852878877568,9.766099902499485,3.931415147391812,2.2340432471736102,24.97141117594247,26.64064894351717,20.720045530349417,15.211198688683218
2024-01-04 15:00:00,9.509590189769668,12.387950468217387,5.0974605396187735,3.146450651238233,30.14145184884406,33.0681051050373,21.81564369711011,18.319269514973445
2024-01-04 16:00:00,11.35371908438805,13.043903741714178,3.0225898844825023,1.8763398527169677,29.2965525633017,31.786185740870284,21.468136290092037,18.037374990902777
2024-01-04 17:00:00,9.169971983430415,12.2092117806933,4.3090724557971205,2.794537515161035,28.482793735081874,30.80929923352378,22.621521856689792,18.163462048800703
2024-01-04 18:00:00,10.203031590218938,11.835808070548529,3.90454169633899,4.345948090456235,30.28932944756269,32.57885910258163,22.006371199056744,15.588112909502959
2024-01-04 19:00:00,9.232590683323044,15.901174246024022,5.414425322368312,3.182492898458109,33.73068315017349,35.6789724027834,22.599177158695372,15.451793864226222
2024-01-04 20:00:00,5.290058974230053,15.04705760810111,5.522681966324854,5.094307432629636,30.95410598128565,31.80104948528748,22.2843121991724,16.19408041928692
2024-01-04 21:00:00,9.658769206836208,14.622729572774395,7.114708895265601,2.2300718016645176,33.62627947654072,36.70440335205119,20.55716003075167,16.562666852834308
2024-01-04 22:00:00,8.239938894922863,14.797157824290757,3.5303389603554383,3.452363717985121,30.01979939755418,31.871753089501112,20.38278336386907,16.042562316687462
2024-01-04 23:00:00,11.993931740854078,12.687977037084451,4.481537180037268,2.4676145384758383,31.63106049645164,34.064288927256456,21.786066626791662,17.26328400418652
2024-01-05 00:00:00,5.121456284875626,15.49799413653712,6.4033396593793945,2.7929511189791674,29.81574119977131,32.330420819096595,20.45521291612947,16.840705604869317
2024-01-05 01:00:00,5.7357075676928515,8.405650885742737,5.710708061633085,3.5002987011503235,23.352365216219,25.292852112326965,22.63589711531397,16.229245364906436
2024-01-05 02:00:00,9.450795104361106,12.208672854628968,4.009272177709416,2.2663359600342585,27.93507609673375,31.01636685304659,21.793141945129857,14.713084414775608
2024-01-05 03:00:00,11.023219938194302,14.124148395343905,3.015790886476725,2.1379024971259923,30.301061717140925,32.86185338680455,22.794319235407833,17.76421308846917
2024-01-05 04:00:00,7.759469508220672,13.630341241357353,7.77547237321089,2.5341180803597365,31.69940120314865,33.358019157757155,23.372316753081282,14.780882172875357
2024-01-05 05:00:00,7.770027503696523,13.123058639201417,2.611019836885359,2.4619878367213968,25.966093816504696,28.434261471725,20.671787144124547,16.10330637702811
2024-01-05 06:00:00,8.414297179373403,14.78126277410199,3.1280110989129666,1.9902146415399453,28.313785693928306,30.918295897454172,22.010940626926686,14.08321378525435
2024-01-05 07:00:00,7.031711993944221,16.32312605957194,5.28063266968738,4.444643627832826,33.080114351036364,35.08266140903526,23.170245497360465,14.252134254719888
2024-01-05 08:00:00,9.975074845847512,8.809375647660834,6.441338806103226,2.696172590045397,27.921961889656966,30.265083760194145,22.09314471751778,12.564821208294394
2024-01-05 09:00:00,7.034769882556296,12.901077526205889,3.6845181030265044,3.830133975798585,27.450499487587276,29.375294476656094,22.158030925792293,14.371016537655827
2024-01-05 10:00:00,9.400666673626628,9.833006437868058,6.023370476565462,3.7584478353683766,29.01549142342852,30.799853592870566,21.078301850874,15.537069096067581
2024-01-05 11:00:00,5.353483440586517,15.210117539931979,3.4859518230121673,4.024905844287344,28.074458647818005,30.160547941686094,21.699651033568422,15.147600730609739
2024-01-05 12:00:00,11.43706737486026,14.171962621904322,6.201683882434638,1.6641333484294891,33.47484722762871,35.56241476703956,22.446336050111086,17.87839860989466
2024-01-05 13:00:00,3.759270929010425,9.08899813569847,6.21979908694452,2.6505120275230714,21.718580179176485,23.613070417194635,22.945782854817033,14.82256767607473
2024-01-05 14:00:00,5.873489266009641,11.979966420124098,3.6833589849324406,3.6868333329068212,25.223648003973,26.194611472003047,21.145615543104416,16.3935913338719
2024-01-05 15:00:00,12.506884514352533,7.496594023717915,6.316876270111404,2.384645963850561,28.705000772032413,31.504130461146605,22.533113862261793,16.314947384759495
2024-01-05 16:00:00,8.202041257795115,14.84958002136233,3.5286158160371164,4.487877279774777,31.06811437496934,33.73215109000502,21.977507846739208,15.432814760260602
2024-01-05 17:00:00,6.680392766904727,10.392520211449586,1.2790000588371,1.7718156710669148,20.123728708258326,21.72337597575058,22.367933325539248,15.331895814257019
2024-01-05 18:00:00,5.445789659888548,8.609371014371826,4.779123169296827,3.820456347139756,22.65474019069696,24.52206641245564,21.174543897852992,16.585741403836217
2024-01-05 19:00:00,7.127871846590075,10.96316004979525,5.578561527649295,2.5535392046480996,26.22313262868272,27.74452798497603,22.36788068200784,13.646914388737635
2024-01-05 20:00:00,8.57952844863939,13.75156451736467,6.138367136936419,4.050646465186146,32.52010656812663,33.74842702789022,22.82441559045823,17.539287176452596
2024-01-05 21:00:00,8.97339992928619,12.860699792193163,6.61021431159715,3.2695762743629166,31.71389030743942,33.21543026136841,22.36170047801623,14.641879861266805
2024-01-05 22:00:00,8.644527870928508,10.532679490635704,3.4402105761811113,2.1545504655137906,24.771968403259116,26.84104712927506,20.760518366744126,16.741080493365466
2024-01-05 23:00:00,4.4275122756494625,11.685166960935195,4.983420086627848,3.8199136581148467,24.916012981327352,27.122138712288447,23.278517197266595,15.799074809605873
2024-01-06 00:00:00,8.277863717115128,11.124699315317017,4.33784100032758,1.2716655523702047,25.01206958512993,26.549024184471392,21.41882686815646,18.846904890934216
2024-01-06 01:00:00,8.677961401158836,9.197759381396533,4.98100027356705,2.6521223632717774,25.508843419394196,27.38108815807919,21.715966654457787,16.572571216359027
2024-01-06 02:00:00,8.697264331324018,6.403006560254442,8.45121233563434,2.5442197676667395,26.095702994879538,28.2482131344907,22.229199830341894,19.35103783838511
2024-01-06 03:00:00,8.058926912320546,11.980678062202598,4.712711206174538,3.4322330676762247,28.18454924837391,29.877127065914806,22.296645647133488,16.51887872270753
2024-01-06 04:00:00,5.542040762029161,13.755020321529084,3.529653430815814,0.3124064980484609,23.139121012422518,25.39993474530786,23.465612152324766,16.965006888473983
2024-01-06 05:00:00,6.156923710224982,11.952174229550135,4.616516832033569,3.233228550759295,25.958843322567983,27.494048495827684,20.0,14.135712461734487
2024-01-06 06:00:00,10.426191443411136,18.149240475790602,6.26824167914182,3.372715890748391,38.216389489091945,41.2422663163909,22.540618688283153,17.237175915266146
2024-01-06 07:00:00,6.448617145895859,10.212645919900249,5.727109117247815,2.20573120353366,24.59410338657758,26.299958236482098,22.766000139639388,17.639001320681498
2024-01-06 08:00:00,6.555948336036106,11.874344065633402,6.560503705517588,2.696122149585734,27.686918256772827,29.536798212518676,22.13139894776668,13.842550211806191
2024-01-06 09:00:00,7.407480710132989,13.458291482675701,7.772603586212383,3.0351070886408147,31.67348286766189,33.150815618741085,21.7194594023754,13.539546825853204
2024-01-06 10:00:00,5.566736269966378,13.322103395087806,7.708701745302306,3.946216342257161,30.54375775261365,31.529203296293105,20.748106351392597,19.905918979307394
2024-01-06 11:00:00,9.267612279952164,11.23231968965695,3.795952751941789,0.8350754861422316,25.130960207693136,27.337061797797713,22.271863025249527,16.373922643756615
2024-01-06 12:00:00,5.463086295671501,11.83735003448924,6.123962305602863,2.9427339142673707,26.367132550030977,27.759329133394964,24.099978849766714,16.753991993435186
2024-01-06 13:00:00,10.168011201508053,11.750022748416601,2.376805099075828,3.479756006358378,27.774595055358862,29.892575452218725,23.458143598227284,18.574010237426762
2024-01-06 14:00:00,5.310405788629996,14.049792043338282,6.637693316687383,3.625527634915496,29.623418783571157,31.343473663595702,22.09819229558159,15.939208998141348
2024-01-06 15:00:00,7.440839207204595,9.915295760642064,2.6775145672721345,2.781428213193867,22.815077748312657,25.429397190998664,21.06310306677402,14.437063274027402
2024-01-06 16:00:00,8.687558143414018,4.698773505838155,2.684404588836272,3.5737363731710934,19.644472611259538,21.63003967581599,22.893002903078195,15.110368590028152
2024-01-06 17:00:00,9.581135952839613,10.970659054079901,4.71557339259039,2.926432007554281,28.19380040706418,29.427588820687205,22.455877020988822,17.84117880843983
2024-01-06 18:00:00,7.549985679698155,17.06354200373896,6.396768155920602,4.1268293750976675,35.13712521445538,37.20478088585063,20.0,13.122046915253927
2024-01-06 19:00:00,6.594533255087474,14.403843573083462,3.5914262985061765,2.1648491597375434,26.754652286414654,30.008996787669773,20.56496519439628,16.056522089565316
2024-01-06 20:00:00,10.838089644488086,7.294107869761926,4.206045879243334,2.3371740179273583,24.675417411420703,26.579245878608077,24.356181510709035,15.0622439246244
2024-01-06 21:00:00,8.362935152260917,14.02529803270502,3.747607569243738,3.461553202703926,29.5973939569136,31.347930782478826,20.84396092525198,17.08281007514421
2024-01-06 22:00:00,7.658695332631698,12.625296503372612,5.221693832355915,3.6463197168889065,29.152005385249133,31.464580722831567,21.845750044379532,17.552246039528388
2024-01-06 23:00:00,4.3627188679529,10.875199232572287,6.38263918866943,3.5023041889798714,25.122861478174485,26.8229644920323,22.81434511292122,18.678285379237153
2024-01-07 00:00:00,8.383141682338003,8.76563893649952,5.025994612245801,2.5743151566091775,24.7490903876925,26.784523351008637,21.934270923905377,16.480018894311954
2024-01-07 01:00:00,7.990033059167338,9.559228597239045,4.069023201993435,2.5900300176495823,24.2083148760494,26.306333261381866,21.46142968859119,17.543051181468112
2024-01-07 02:00:00,5.2882370059207595,10.320194761183856,7.300889628273646,2.9878872637598315,25.897208659138094,27.393907703832795,23.015619939817366,13.910597992139287
2024-01-07 03:00:00,6.437743961797423,17.50575345663733,6.5273895038305,1.8982382774461675,32.36912519971142,34.78879129575879,22.539169135140934,14.675451097567057
2024-01-07 04:00:00,8.186709496702477,13.920315239889995,3.8252193541048354,2.1834291665165266,28.11567325721383,30.674255705700514,22.45757566342898,18.817677999949225
2024-01-07 05:00:00,8.9347914601967,9.871241026306642,3.659928194145703,4.461419081929094,26.927379762578138,28.54534649298631,20.996191615809494,14.100450553306805
2024-01-07 06:00:00,5.963203026835529,10.373994429770969,4.39083535736486,2.833572264802443,23.5616050787738,25.941189258625975,22.001604925267024,20.798474948643374
2024-01-07 07:00:00,5.982328504974063,11.887654415575362,6.470484087963333,2.4759071686638787,26.81637417717664,29.24606032579694,23.210050942280187,15.26430745688217
2024-01-07 08:00:00,8.231308521116357,10.700469918150677,1.113427726035094,2.4206163646451784,22.465822529947307,24.460542869528652,22.037569184979,16.280836254392586
2024-01-07 09:00:00,6.3175642334181035,12.04703812616573,6.964295092884042,3.2908470932939933,28.619744545761872,31.368577738695052,21.917237484292684,17.166091176331363
2024-01-07 10:00:00,7.5986277072626995,11.562801217957357,4.462987229468962,5.107976774234469,28.73239292892349,31.553886905170422,21.718280312878665,14.290950620146777
2024-01-07 11:00:00,11.550636786361537,12.2918134742334,3.1635523111950103,4.150304754390581,31.15630732618053,32.873684039127454,22.778441127576073,17.12008731912887
2024-01-07 12:00:00,7.914680317330023,6.005050576022849,5.212726544200933,1.690195853785842,20.822653291339645,23.057749365708517,21.78761459706307,18.220936584978478
2024-01-07 13:00:00,10.045499897492688,14.400871299032712,5.421925254148544,4.283193360096151,34.151489810770094,36.41730174059844,22.092314420651082,15.060956600522616
2024-01-07 14:00:00,5.50899546485007,10.319605154575754,6.306273135010185,2.165956016812715,24.300829771248722,26.749323359245423,20.56977498850276,14.711016505782256
2024-01-07 15:00:00,6.464302810835325,14.720547210635072,6.719989567869147,2.352141253444204,30.256980842783747,32.52621128534244,22.275296652147375,18.483961085717553
2024-01-07 16:00:00,6.4218801530739436,18.588219367311666,5.518860975923701,2.5335488542369546,33.062509350546264,35.53903079077191,20.796793771394288,14.267040348373524
2024-01-07 17:00:00,5.792126788734144,7.6419923647934,5.758700146451221,1.8254926677401144,21.01831196771888,23.19021346447628,22.477977159099225,14.826991813958333
2024-01-07 18:00:00,4.463172526387806,12.29529104172759,5.096446164357314,4.2858176522817875,26.1407273847545,29.327116273316086,21.204043679575616,18.18471749245867
2024-01-07 19:00:00,8.386133970068125,10.739767603951526,5.997574205511467,2.420197946445923,27.54367372597704,29.563551324895094,21.31018335023735,17.68070200377096
2024-01-07 20:00:00,8.773774451553656,13.1844383519442,4.084441436116823,0.9017619264391543,26.944416166053834,28.496518777284614,21.47629077415099,18.502280539660557
2024-01-07 21:00:00,6.108644761014474,5.677958988646223,4.4121393434375324,2.1527220786873724,18.351465171785602,20.794431779676525,22.076499636532088,14.16169286159765
2024-01-07 22:00:00,6.5096764115037535,10.925282970095951,2.6492715025849,3.1975235231620114,23.281754407346614,25.152519159166186,22.475446144716315,14.212016090828342
2024-01-07 23:00:00,8.155938474856328,9.544133221707373,7.476751284238365,1.2798213658735151,26.45664434667558,28.217059511762823,23.574249330861722,16.898330047156975
2024-01-08 00:00:00,8.041616002353463,16.88108614103136,4.053069304287903,3.2697744268662614,32.24554587453899,34.247792735554846,22.79649342708116,17.432937860316493
2024-01-08 01:00:00,10.066179449691894,17.577907406411363,6.613261239474575,2.111662202139221,36.369010297717054,38.578542052745725,22.11216591255445,16.755524199367898
2024-01-08 02:00:00,10.267415841403349,11.14163678198084,6.888135352468565,4.1161490271944805,32.41333700304723,34.10293518315338,22.763422888897942,18.53832172910849
2024-01-08 03:00:00,6.663374119773842,8.558231403163212,2.6816174011749836,3.4552330449412736,21.35845596905331,23.74860224546549,21.022060976944942,16.378287535037543
2024-01-08 04:00:00,7.864703500897371,9.484218336194669,5.204767471237811,3.0802772510225753,25.633966559352427,27.411906495609294,22.13941653756304,16.620094148782048
2024-01-08 05:00:00,5.99835247801769,12.117161339399427,5.984666209756027,1.4509454647725555,25.5511254919457,27.968369000889094,23.99203376588536,18.89712462818222
2024-01-08 06:00:00,11.004480467676562,7.79599552987372,4.172905240445049,1.7103362387945917,24.68371747678992,26.717683004742828,20.721481734961642,14.709373043719316
2024-01-08 07:00:00,8.53261607299099,13.557175725956657,2.949012839376895,2.4216247300073235,27.460429368331866,29.67197463634417,22.83002930171055,16.992051818976314
2024-01-08 08:00:00,9.987528288488747,11.411192307103885,7.225342476877075,2.771205721378861,31.395268793848565,32.83259936729518,22.241466257607204,17.10273080763154
